rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
629,466,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.351102,0.007837006666666667,0.0075,0.009012600000000003,0.002268232864574869,98.64384976022924,0.0022911894430808206,99.64221519109716,False
630,739,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.349057,0.00783019,0.007604,0.00911405,0.002266259944553511,98.64611602017379,0.002289196555315381,99.64450438765247,False
631,754,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.341708,0.007805693333333334,0.007656,0.0091696,0.0022591699742664875,98.64837519014806,0.0022820348280839804,99.64678642248056,False
632,742,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.332911,0.00777637,0.007448,0.00916955,0.0022506830415389132,98.6506258731896,0.0022734619998822344,99.64905988448044,False
633,727,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.332076,0.007773586666666666,0.007552,0.0093256,0.0022498774727282363,98.65287575066233,0.002272648277982898,99.65133253275842,False
634,436,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.331183,0.007770609999999999,0.007448,0.009435750000000001,0.0022490159482396925,98.65512476661057,0.002271778034083369,99.6536043107925,False
635,88,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.330884,0.007769613333333334,0.007448,0.009012650000000002,0.0022487274870727552,98.65737349409764,0.0022714866534271996,99.65587579744593,False
636,724,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.329269,0.0077642300000000004,0.007656,0.009221600000000002,0.0022471694108700687,98.6596206635085,0.0022699128080769866,99.658145710254,False
637,697,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.328017,0.007760056666666667,0.007344,0.00906555,0.002245961540030587,98.66186662504853,0.0022686927124866054,99.6604144029665,False
638,106,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.323958,0.007746526666666667,0.006875,0.008755250000000003,0.002242045607332937,98.66410867065586,0.0022647371469903125,99.66267914011348,False
639,712,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.318067,0.00772689,0.007344,0.009166,0.002236362247017132,98.66634503290288,0.0022589962659017044,99.66493813637939,False
640,664,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.316458,0.007721526666666667,0.007291499999999999,0.00906205,0.0022348099593328457,98.66857984286221,0.00225742826765496,99.66719556464705,False
641,634,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.315307,0.007717689999999999,0.007188,0.009981850000000007,0.002233699528553098,98.67081354239077,0.0022563065983062943,99.66945187124536,False
642,496,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.307437,0.007691456666666667,0.0075,0.00875,0.0022261069219183353,98.6730396493127,0.002248637147590398,99.67170050839295,False
643,301,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.306202,0.00768734,0.007135,0.010224600000000004,0.002224915451880987,98.67526456476457,0.0022474336187931765,99.67394794201174,False
644,421,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.302237,0.007674123333333333,0.007395,0.009341200000000004,0.002221090205971605,98.67748565497055,0.0022435696579178868,99.67619151166966,False
645,148,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.297399,0.0076579966666666666,0.00737,0.0090136,0.0022164227306350126,98.6797020777012,0.002238854943487962,99.67843036661314,False
646,349,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.294939,0.007649796666666666,0.007344,0.00906555,0.0022140494380909824,98.68191612713929,0.0022364576310659663,99.68066682424421,False
647,484,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.291608,0.007638693333333333,0.0075,0.00896155,0.0022108358456258753,98.68412696298492,0.0022332115141238252,99.68290003575834,False
648,271,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.282331,0.007607770000000001,0.007031,0.011875,0.002201885831426295,98.68632884881634,0.0022241709176446163,99.68512420667598,False
649,44,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.273285,0.007577616666666667,0.007604,0.00848905,0.0021931586751851176,98.68852200749153,0.002215355434648936,99.68733956211062,False
650,211,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.266311,0.0075543699999999995,0.007344,0.008802,0.002186430487298099,98.69070843797883,0.002208559151384303,99.689548121262,False
651,469,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.259942,0.007533140000000001,0.007292,0.0091696,0.0021802859750164215,98.69288872395384,0.0022023524510527215,99.69175047371306,False
652,256,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.257241,0.007524136666666667,0.0069535,0.009281400000000002,0.002177680176983322,98.69506640413083,0.00219972027997475,99.69395019399303,False
653,47,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,2.247188,0.0074906266666666665,0.007396,0.00896155,0.002167981514403999,98.69723438564523,0.0021899234581136437,99.69614011745115,False
654,241,REDUCE_MEAN,1,reduce_mean_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.242546,0.007475153333333333,0.007031,0.010747250000000005,0.0021635031306684754,98.6993978887759,0.0021853997490636824,99.69832551720022,False
655,439,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.2420809999999998,0.007473603333333333,0.007187,0.0087006,0.00216305452049247,98.7015609432964,0.002184946598544891,99.70051046379876,False
656,424,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.232241,0.007440803333333334,0.007083,0.008906,0.0021535613503163497,98.70371450464671,0.002175357348856908,99.70268582114763,False
657,394,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.231559,0.00743853,0.007031,0.008906,0.0021529033887248746,98.70586740803543,0.0021746927280960134,99.70486051387572,False
658,607,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.231343,0.0074378099999999996,0.007083,0.008908600000000001,0.0021526950020624718,98.7080201030375,0.0021744822323711555,99.70703499610809,False
659,682,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.228854,0.007429513333333334,0.007239,0.00885665,0.002150293731679508,98.71017039676917,0.0021720566589490627,99.70920705276704,False
660,181,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.218182,0.007393940000000001,0.006927,0.008698,0.002139997886951911,98.71231039465613,0.0021616566109134783,99.71136870937795,False
661,667,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.212028,0.007373426666666667,0.00698,0.008859200000000001,0.0021340607965795694,98.7144444554527,0.0021556594317895103,99.71352436880974,False
662,379,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.187807,0.007292689999999999,0.007031,0.00875,0.0021106935125515397,98.71655514896526,0.0021320556496053004,99.71565642445935,False
663,230,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,2.180725,0.007269083333333332,0.007187,0.009271,0.00210386113133332,98.71865901009659,0.0021251541184782383,99.71778157857783,False
664,136,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.17746,0.0072582,0.006875,0.00890605,0.0021007112125706134,98.72075972130916,0.0021219723196742478,99.7199035508975,False
665,319,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.176917,0.00725639,0.006771,0.008854,0.0021001873516554065,98.72285990866082,0.0021214431568103687,99.72202499405431,False
666,166,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.173838,0.007246126666666667,0.006927,0.008804600000000003,0.0020972168769631022,98.72495712553778,0.002118442618213895,99.72414343667252,False
667,61,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.158438,0.007194793333333333,0.006979,0.00849165,0.0020823596797362475,98.72703948521752,0.002103435052645304,99.72624687172517,False
668,151,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.147232,0.007157439999999999,0.006875,0.00864855,0.002071548656871044,98.72911103387439,0.002092514612401043,99.72833938633757,False
669,622,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.146929,0.00715643,0.006927,0.00896155,0.0020712563366918403,98.73118229021108,0.002092219333675895,99.73043160567124,False
670,259,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.146765,0.007155883333333332,0.006719,0.008489,0.002071098117188905,98.73325338832827,0.0020920595128477615,99.73252366518409,False
671,289,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.134897,0.007116323333333333,0.006719,0.008908600000000001,0.0020596484277935596,98.73531303675605,0.0020804939421874996,99.73460415912628,False
672,244,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.129439,0.00709813,0.006875,0.00849515,0.0020543828055556265,98.73736741956161,0.0020751750270658524,99.73667933415334,False
673,334,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.129177,0.007097256666666666,0.006875,0.008804600000000003,0.0020541300402521566,98.73942154960186,0.0020749197035477376,99.73875425385688,False
674,637,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.125055,0.007083516666666667,0.006875,0.0084916,0.0020501533281113062,98.74147170292997,0.0020709027434650277,99.74082515660035,False
675,121,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.119322,0.007064406666666667,0.006771,0.008386,0.002044622398780036,98.74351632532876,0.002065315836101084,99.74289047243646,False
676,304,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.108132,0.007027106666666666,0.006771,0.008645050000000001,0.002033826811963899,98.74555015214072,0.002054410988132738,99.7449448834246,False
677,91,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.090676,0.006968920000000001,0.006719,0.008496850000000002,0.002016986082431953,98.74756713822316,0.002037399815109016,99.7469822832397,False
678,274,EXPAND,1,expand_stride_optimized,,,"[[1,128,1,1],[4]]","[[1,128,1,100]]",[[4]],300,2.084954,0.006949846666666667,0.00677,0.008542,0.002011465765384416,98.74957860398854,0.002031823627434764,99.74901410686714,False
679,194,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.05459,0.006848633333333334,0.006146,0.007453200000000001,0.0019821720032677783,98.7515607759918,0.002002233385816278,99.75101634025295,False
680,572,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.021355,0.006737849999999999,0.006719,0.007552,0.0019501084350967053,98.7535108844269,0.001969845305188219,99.75298618555813,False
681,590,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,2.015632,0.006718773333333334,0.00651,0.007346600000000001,0.0019445871532961022,98.75545547158019,0.001964268142996723,99.75495045370113,False
682,593,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.948658,0.006495526666666667,0.00625,0.007658600000000001,0.0018799737814083502,98.7573354453616,0.001899000825049269,99.75684945452618,False
683,668,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.940143,0.006467143333333333,0.006041,0.00859655,0.0018717589090455795,98.75920720427065,0.0018907028107105317,99.75874015733689,False
684,209,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.922106,0.00640702,0.00625,0.0073986,0.0018543576579818925,98.76106156192863,0.001873125443167631,99.76061328278006,False
685,74,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.920313,0.0064010433333333335,0.0059115,0.007146350000000002,0.001852627855733337,98.76291418978437,0.0018713781337478595,99.7624846609138,False
686,788,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.9095820000000001,0.0063652733333333334,0.0061455,0.008132800000000003,0.001842275090574806,98.76475646487495,0.0018609205891948369,99.764345581503,False
687,770,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.903793,0.006345976666666667,0.006042,0.006825600000000001,0.0018366901350718018,98.76659315501003,0.0018552791088651897,99.76620086061186,False
688,59,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.8913630000000001,0.006304543333333334,0.006302,0.0071385500000000005,0.0018246982544529832,98.76841785326448,0.0018431658595133985,99.76804402647137,False
689,530,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.891359,0.00630453,0.005521,0.0083366,0.0018246943954407168,98.77024254765992,0.0018431619614444196,99.76988718843282,False
690,545,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.8702,0.006234,0.005937,0.008244600000000003,0.0018042811853028582,98.77204682884522,0.001822542151063523,99.77170973058388,False
691,542,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.866922,0.006223073333333333,0.006094,0.007032,0.0018011187247502847,98.77384794756998,0.0018193476835353514,99.77352907826742,False
692,636,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.863856,0.006212853333333333,0.005938,0.006927,0.0017981607918478473,98.77564610836183,0.0018163598136630593,99.77534543808108,False
693,803,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.844478,0.00614826,0.006094,0.0081276,0.0017794658069217434,98.77742557416875,0.0017974756184949976,99.77714291369956,False
694,620,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.842331,0.006141103333333333,0.006041,0.006875,0.0017773944820875841,98.77920296865084,0.0017953833299705973,99.77893829702954,False
695,755,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.839481,0.006131603333333333,0.005989,0.006773550000000001,0.0017746449358475491,98.78097761358669,0.0017926059558231635,99.78073090298537,False
696,273,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.836423,0.00612141,0.005261,0.0065126,0.0017716947209696452,98.78274930830766,0.0017896258820888288,99.78252052886745,False
697,815,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.833903,0.00611301,0.006094,0.0069825500000000006,0.0017692635432416143,98.7845185718509,0.0017871700986321504,99.78430769896609,False
698,348,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.830469,0.006101563333333333,0.005938,0.007188,0.001765950581210639,98.78628452243211,0.0017838236064138036,99.7860915225725,False
699,818,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.824274,0.0060809133333333334,0.005989,0.0080782,0.0017599739359625633,98.78804449636807,0.0017777864720828025,99.7878693090446,False
700,575,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.824161,0.006080536666666666,0.0058855,0.007721950000000003,0.0017598649188660287,98.78980436128694,0.0017776763516341497,99.78964698539623,False
701,378,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.822822,0.006076073333333334,0.005261,0.007031,0.0017585731145097457,98.79156293440145,0.0017763714730434782,99.79142335686927,False
702,512,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.822503,0.00607501,0.005938,0.00682205,0.001758265358281475,98.79332119975973,0.0017760606020424147,99.79319941747131,False
703,800,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.820673,0.00606891,0.006093,0.006927,0.0017564998601694527,98.7950776996199,0.0017742772354845885,99.7949736947068,False
704,180,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.82067,0.0060689,0.00526,0.006723250000000001,0.0017564969659102528,98.7968341965858,0.0017742743119328545,99.79674796901872,False
705,179,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.814323,0.006047743333333333,0.006094,0.0071870499999999995,0.0017503736781960418,98.798584570264,0.0017680890509806568,99.79851605806971,False
706,557,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.813642,0.006045473333333333,0.006041,0.0067736,0.0017497166813576334,98.80033428694536,0.0017674254047370065,99.80028348347444,False
707,785,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.812824,0.006042746666666667,0.006042,0.006825600000000001,0.0017489275133490902,98.8020832144587,0.0017666282496308309,99.80205011172407,False
708,89,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.807669,0.006025563333333333,0.005937,0.007188,0.0017439542112903602,98.80382716867,0.001761604613234332,99.80381171633731,False
709,560,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.806242,0.006020806666666666,0.0059115,0.0080782,0.0017425775086642096,98.80556974617866,0.0017602139771261255,99.80557193031443,False
710,149,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.804632,0.00601544,0.006041,0.0071870499999999995,0.0017410242562268569,98.8073107704349,0.0017586450043621366,99.80733057531879,False
711,119,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.802761,0.0060092033333333334,0.005834,0.007187,0.0017392192032391004,98.80904998963814,0.001756821682597277,99.80908739700138,False
712,497,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.8011409999999999,0.0060038033333333326,0.005833,0.006669550000000001,0.0017376563032710807,98.81078764594142,0.001755242964660841,99.81084263996604,False
713,527,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.800829,0.0060027633333333335,0.00599,0.006771,0.0017373553003142768,98.81252500124174,0.00175493891528049,99.81259757888132,False
714,164,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.793393,0.005977976666666667,0.00599,0.007031,0.0017301813965104526,98.81425518263825,0.0017476924050487993,99.81434527128637,False
715,332,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.7855699999999999,0.0059518999999999996,0.005886,0.006771,0.0017226341332698236,98.81597781677152,0.0017400687566434042,99.81608534004302,False
716,134,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.783073,0.005943576666666666,0.005886,0.007037150000000001,0.0017202251448623265,98.81769804191639,0.0017376353870833543,99.8178229754301,False
717,725,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.779837,0.005932789999999999,0.005781,0.006614,0.0017171032039385533,98.81941514512033,0.0017344818492794607,99.81955745727939,False
718,500,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.77922,0.005930733333333334,0.005521,0.007760050000000001,0.0017165079512964127,98.82113165307163,0.0017338805721394722,99.82129133785153,False
719,740,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.777772,0.005925906666666666,0.005885,0.006721550000000001,0.0017151109888558615,98.82284676406049,0.0017324694711691269,99.8230238073227,False
720,104,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.775267,0.005917556666666666,0.005937,0.007031,0.001712694282423831,98.8245594583429,0.001730028305471119,99.82475383562817,False
721,242,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.76938,0.005897933333333333,0.0053124999999999995,0.0063566000000000004,0.0017070147811202926,98.82626647312402,0.0017242913224514897,99.82647812695062,False
722,801,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.765784,0.005885946666666667,0.005417,0.0072910499999999994,0.0017035455290925151,98.82797001865312,0.0017207869584394994,99.82819891390906,False
723,60,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.755161,0.005850536666666666,0.0058855,0.0067736,0.0016932969572651855,98.82966331561039,0.001710434661748906,99.82990934857081,False
724,228,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.753904,0.005846346666666666,0.00552,0.007401200000000001,0.00169208426266037,98.83135539987305,0.001709209693572301,99.83161855826438,False
725,482,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.749528,0.00583176,0.005781,0.006666050000000001,0.001687862503240583,98.8330432623763,0.0017049452061094338,99.8333235034705,False
726,467,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.749013,0.005830043333333333,0.005625,0.00661405,0.0016873656554112434,98.8347306280317,0.0017044433297284064,99.83502794680022,False
727,773,SLICE,1,slice_stride_optimized,,,"[[1,128,100],[1],[1],[1],[1]]","[[1,128,49]]","[[1],[1],[1],[1]]",300,1.745358,0.00581786,0.005573,0.008021,0.001683839482952532,98.83641446751466,0.0017008814691989776,99.83672882826943,False
728,573,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.7435829999999999,0.005811943333333333,0.005312,0.007083,0.0016821270462591773,98.83809659456092,0.0016991517010896112,99.83842797997052,False
729,227,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.740686,0.0058022866666666666,0.005781,0.006667,0.0016793321566250085,98.83977592671755,0.0016963285246316753,99.84012430849515,False
730,651,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.7370349999999999,0.005790116666666666,0.005261,0.006875,0.001675809843178564,98.84145173656073,0.0016927705621712257,99.84181707905732,False
731,468,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.734216,0.00578072,0.005261,0.006875,0.0016730902042835958,98.843124826765,0.001690023398058378,99.84350710245538,False
732,333,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.729829,0.005766096666666667,0.00526,0.007083,0.0016688578325800758,98.84479368459759,0.0016857481909058189,99.84519285064628,False
733,756,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.72693,0.005756433333333333,0.005313,0.006776200000000001,0.0016660610134397737,98.84645974561103,0.001682923065413394,99.8468757737117,False
734,771,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.725687,0.00575229,0.005312,0.006823,0.0016648618253778918,98.8481246074364,0.001681711740478215,99.84855748545218,False
735,605,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.722859,0.005742863333333333,0.005468,0.00656205,0.0016621335037053239,98.8497867409401,0.0016789558057101646,99.85023644125789,False
736,695,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.721095,0.005736983333333333,0.005651,0.00661405,0.0016604316792957021,98.8514471726194,0.0016772367572904898,99.85191367801518,False
737,318,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.7207729999999999,0.0057359099999999994,0.005261,0.007143800000000001,0.0016601210288082315,98.85310729364821,0.0016769229627376918,99.85359060097792,False
738,498,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,49],[],[]]","[[1,32,49]]","[[],[]]",300,1.720104,0.0057336800000000005,0.00526,0.00671805,0.0016594756090066234,98.85476676925721,0.0016762710107009783,99.85526687198862,False
739,710,AVERAGE_POOL,1,average_pool_stride_optimized,,,"[[1,128,49]]","[[1,128,1]]",[],300,1.717449,0.00572483,0.005677,0.006565550000000001,0.001656914189614591,98.85642368344682,0.0016736836674162638,99.85694055565604,False
